kaptCode,kaptName,kaptAddr,codeSaleNm,codeHeatNm,kaptTarea,kaptDongCnt,kaptdaCnt,kaptBcompany,kaptAcompany,kaptTel,kaptFax,kaptUrl,codeAptNm,doroJuso,hoCnt,codeMgrNm,codeHallNm,kaptUsedate,kaptMarea,kaptMparea_60,kaptMparea_85,kaptMparea_135,kaptMparea_136,privArea,bjdCode,codeMgr,kaptMgrCnt,kaptCcompany,codeSec,kaptdScnt,kaptdSecCom,codeClean,kaptdClcnt,codeGarbage,codeDisinf,kaptdDcnt,disposalType,codeStr,kaptdEcapa,codeEcon,codeEmgr,codeFalarm,codeWsupply,codeElev,kaptdEcnt,kaptdPcnt,kaptdPcntu,codeNet,kaptdCccnt,welfareFacility,kaptdWtimebus,subwayLine,subwayStation,kaptdWtimesub,convenientFacility,educationFacility
A10026724,구리 갈매 푸르지오아파트,경기도 구리시 갈매동 640 구리 갈매 푸르지오아파트,분양,지역난방,113760.5086,10,921,대우건설(주),DS네트웍스(주),315740921,315740923,구리갈매푸르지오.com,아파트,경기도 구리시 갈매중앙로 16,921,위탁관리,계단식,20171027,113760.5086,0,461,455,5,86555.624,4131010100,위탁관리,8,율산개발 유한회사,위탁관리,6,현대관리시스템,위탁관리,9,음식물쓰레기종량제,위탁관리,12,"도포식,분무식,기구부착식,독이식",철근콘크리트구조,4250,종합계약,상주선임,GR형,부스타방식,위탁관리,40,71,1314,유,256,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",5분이내,경춘선,갈매역,5~10분이내,"관공서(갈매주민센터) 병원(갈매보건지소, 서울의료원, 구리한양대병원) 백화점() 대형상가(별내이마트) 기타(갈매동 작은도서관, 국민은행(별내지점), 우리은행(별내지점),구리농협(갈매지점)기업은행(구리지점))","초등학교(갈매초등학교, 산마루 초등학교) 중학교(갈매중학교, 한별중학교, 한국삼육중학교) 고등학교(갈매고등학교, 한국삼육고등학교,)"
A10026867,구리갈매스타힐스,경기도 구리시 갈매동 651 구리갈매스타힐스,분양,지역난방,146431.27,12,1018,서희건설,LH,315714300,315714302, ,아파트,경기도 구리시 산마루로 46,1018,위탁관리,계단식,20170807,111741.1914,0,1018,0,0,81909.83,4131010100,위탁관리,8,우리관리(주),위탁관리,6,(주)동남시큐리티,위탁관리,10,음식물쓰레기종량제,위탁관리,12,"도포식,분무식,독이식",철골철근콘크리트구조,4950,단일계약,상주선임,GR형,부스타방식,위탁관리,53,107,1114,유,275,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 커뮤니티공간, 자전거보관소",5분이내,경춘선,갈매역,5~10분이내,"관공서(건강보험공단, lh 갈매사업단 등) 병원() 대형상가(모다아울렛) 공원(갈매중앙공원)",초등학교(산마루초등학교) 중학교(갈매중학교) 고등학교(갈매고등학교)
A10027267,구리갈매2단지,경기도 구리시 갈매동 569 구리갈매2단지,임대,지역난방,158526.19,14,1444,서한건설,한국토지주택공사,315741472,315717447,www.easthill2.com,아파트,NA,1444,위탁관리,계단식,20161101,117542.5519,1444,0,0,0,81543.95,4131010100,위탁관리,11,광인산업(주),위탁관리,6,쌍용개발,위탁관리,12,차량수거방식,위탁관리,4,독이식,철골철근콘크리트구조,5100,종합계약,상주선임,R형,부스타방식,위탁관리,39,126,1149,유,244,"관리사무소, 노인정, 보육시설, 문고, 어린이놀이터, 커뮤니티공간, 자전거보관소",5분이내,경춘선,NA,5~10분이내,관공서() 병원() 대형상가() 공원() 기타(),초등학교() 중학교()
A10027438,LH구리갈매1단지,경기도 구리시 갈매동 573 LH구리갈매1단지,국민임대,지역난방,114069.6068,8,1546,LH,(주)한양,315756951,315756953, ,아파트,경기도 구리시 갈매순환로 143,1546,위탁관리,복도식,20160701,114069.6068,1546,0,0,0,56919.7,4131010100,위탁관리,11,대한종합관리(주),위탁관리,4,주.승학,위탁관리,13,차량수거방식,위탁관리,4,"도포식,분무식",철근콘크리트구조,2850,단일계약,상주선임,R형,부스타방식,위탁관리,21,284,892,무,154,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 커뮤니티공간, 자전거보관소",5분이내,경춘선,NA,5~10분이내,관공서() 병원() 대형상가() 공원(),초등학교() 중학교() 고등학교()
A10027511,갈매더샵나인힐스,경기도 구리시 갈매동 665 갈매더샵나인힐스,분양,지역난방,125502.184,9,857,포스코건설,태릉피에프브이,315748394,315748396,9hills.co.kr,아파트,NA,857,위탁관리,계단식,20160615,93616.1393,0,857,0,0,70223.0365,4131010100,위탁관리,10,대원종합관리(주),위탁관리,7,(주)백송종합고나리,위탁관리,8,차량수거방식,위탁관리,12,"도포식,독이식",철골철근콘크리트구조,4750,단일계약,상주선임,GR형,부스타방식,위탁관리,19,65,959,유,288,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 커뮤니티공간, 자전거보관소",5분이내,경춘선,갈매역,10~15분이내,NA,NA
A10027574,한라비발디아파트,경기도 구리시 갈매동 109 한라비발디아파트,분양,지역난방,158511.12,14,1075,LH,(주)한라,315292485,315742487,www.gmhv.co.kr,아파트,경기도 구리시 갈매길 109,1075,위탁관리,계단식,20160504,157570.141,0,1075,0,0,88250.14,4131010100,위탁관리,9,(주)태룡에스디,위탁관리,8,한국보안,위탁관리,10,차량수거방식,위탁관리,12,"도포식,분무식,독이식",철근콘크리트구조,4000,단일계약,상주선임,R형,부스타방식,위탁관리,30,84,1210,유,262,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",5분이내,경춘선,갈매역,10~15분이내,대형상가(모다아울렛),초등학교(산마루초등학교) 중학교(갈매중학교)
A10027730,구리 더샵 그린포레 2단지,경기도 구리시 인창동 714 구리 더샵 그린포레 2단지,분양,개별난방,29052.771,3,171,포스코건설,포스코건설,315585507,315585558, ,아파트,경기도 구리시 인창2로 3,171,위탁관리,계단식,20150515,29052.771,0,167,4,0,14234.58,4131010300,위탁관리,3,(주)동우개발,위탁관리(총액관리제),2,NA,위탁관리(총액관리제),2,차량수거방식,위탁관리(총액관리제),4,분무식,철근콘크리트구조,1650,종합계약,상주선임,R형,부스타방식,위탁관리,6,0,188,유,88,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",5분이내,경의중앙선,구리역,5~10분이내,"관공서(구리경찰서, 구리세무서) 병원(한양대학병원) 공원() 기타()",초등학교(인창초등학교) 중학교() 고등학교()
A10027731,구리 더샵 그린포레1단지,경기도 구리시 인창동 713 구리 더샵 그린포레1단지,분양,개별난방,40428.59,4,236,포스코건설,포스코제1직장조합,315585504,315585505, ,아파트,경기도 구리시 인창2로 13,236,위탁관리,계단식,20150515,40428.586,0,233,3,0,20141.263,4131010300,위탁관리,4,(주)동우개발,위탁관리,4,(주)혜진종합관리,위탁관리,3,차량수거방식,위탁관리,4,분무식,철골철근콘크리트구조,2200,종합계약,상주선임,R형,부스타방식,위탁관리,13,0,282,유,110,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",5분이내,"경의중앙선, 경춘선",구리역,5~10분이내,NA,초등학교() 중학교() 고등학교()
A10027803,구리우림아파트,경기도 구리시 수택동 684-11 구리우림아파트,분양,개별난방,35398,3,266,우림건설(주),대한부동산신탁(주),315566765,25586768, ,아파트,경기도 구리시 이문안로155번길 21,266,위탁관리,혼합식,19990522,25084.35,128,138,0,0,19373.92,4131010500,위탁관리,10,대한종합관리(주),위탁관리,4,태양삼차원,자치관리(직영),2,음식물쓰레기종량제,위탁관리,4,NA,철근콘크리트구조,1100,종합계약,위탁선임,P형,부스타방식,위탁관리,12,246,34,무,30,NA,5분이내,NA,NA,15~20분이내,NA,NA
A10028044,구리태영데시앙아파트,경기도 구리시 수택동 888 구리태영데시앙아파트,분양,개별난방,42238.21,4,272,태영건설,태영건설,315669555,315662232, ,아파트,경기도 구리시 벌말로 185,272,위탁관리,계단식,20141125,41046.5,0,272,0,0,22740.22,4131010500,위탁관리,4,대원종합관리,위탁관리,4,대성종합관리(주),위탁관리,3,음식물쓰레기종량제,위탁관리,12,"도포식,분무식,독이식",철골철근콘크리트구조,1150,단일계약,상주선임,R형,부스타방식,위탁관리,7,14,328,유,86,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",5분이내,"경의중앙선, 경의중앙선",NA,NA,"관공서(구리소방서, 경찰서, 세무서, 수택3동 우편취급소) 병원(백병원) 백화점(롯데백화점) 대형상가(밀알마트) 공원(토평공원,개맥이공원)","초등학교(수택초등학교) 중학교(수택중학교, 구리여자중학교) 고등학교(수택고등학교, 구리여자고등학교)"
A47101004,인창2차동문굿모닝힐,경기도 구리시 인창동 706 인창2차동문굿모닝힐,분양,개별난방,29930.095,4,209,동문건설(주),경문도시개발(주),315697338,315697339, ,아파트,경기도 구리시 동구릉로53번길 17,209,위탁관리,계단식,20070105,21846.704,0,209,0,0,17086.829,4131010300,위탁관리,4,서일개발(주),위탁관리,2,태양삼차원,위탁관리,2,기타,위탁관리,12,"분무식,독이식",철근콘크리트구조,700,단일계약,위탁선임,P형,부스타방식,위탁관리,7,37,183,무,82,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",5분이내,NA,NA,NA,"관공서(시청,세무서) 병원(한양대구리병원 ) 대형상가(구리농산물도매시장) 공원(인창공원)",초등학교(인창초등) 중학교(인창중) 고등학교(인창고)
A47101007,인창1차동문굿모닝힐,경기도 구리시 인창동 707 인창1차동문굿모닝힐,분양,개별난방,45903.52,4,312,동문건설,동문건설,315550660,315550630,인창1차동문굿모닝힐.ma-um.co.kr,아파트,경기도 구리시 건원대로99번길 112,312,위탁관리,계단식,20070831,34036.3608,0,312,0,0,26515.5072,4131010300,위탁관리,4,우리관리주식회사,위탁관리,4,(주)태양삼차원환경,위탁관리,3,음식물쓰레기종량제,위탁관리,12,"도포식,분무식,기구부착식",철근콘크리트구조,950,단일계약,위탁선임,R형,부스타방식,위탁관리,7,54,269,무,126,"관리사무소, 노인정, 어린이놀이터, 자전거보관소, 기타",5분이내,경의중앙선,NA,5~10분이내,병원(한양대 구리병원) 백화점(엘지백화점) 공원(인창공원),초등학교(동구초등) 중학교(인창중등학교) 고등학교(인창고등학교)
A47102001,교문장자마을동양,경기도 구리시 교문동 825 교문장자마을동양,분양,개별난방,36436.15,3,212,동양메이저(주)건설부문,동양메이저(주)건설부문,315554504,315125454,장자마을동양.ma-um.co.kr,아파트,경기도 구리시 장자대로 66,212,위탁관리,계단식,20010831,32238.0132,0,0,212,0,25178.112,4131010400,위탁관리,4,대한종합관리(주),자치관리(직영),2,대한종합관리(주),위탁관리,2,차량수거방식,위탁관리,12,"도포식,분무식",철근콘크리트구조,950,단일계약,위탁선임,P형,고가수조식,위탁관리,5,170,183,무,73,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",5분이내,경의중앙선,구리,15~20분이내,관공서(구리시청) 병원(한양대구리) 백화점(롯데) 공원(장자호수 공원),"초등학교(장자) 중학교(장자) 고등학교(구리,수택)"
A47102002,교문금호어울림,경기도 구리시 교문동 828 교문금호어울림,분양,개별난방,51017.46,6,276,금호산업(주),감사원조합,315544321,315544322,교문금호어울림.ma-um.co.kr,아파트,경기도 구리시 아차산로487번길 10,276,위탁관리,계단식,20090421,24804.5952,0,228,48,0,24804.5952,4131010400,위탁관리,4,세화종합관리,위탁관리,3,웅산산업,위탁관리,3,음식물쓰레기종량제,위탁관리,12,"도포식,분무식",철근콘크리트구조,1900,단일계약,상주선임,R형,부스타방식,위탁관리,12,0,365,유,94,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",5분이내,경의중앙선,NA,10~15분이내,"관공서(구리시청,구리소방서,구리경찰서,남양주세무서,한국전력공사) 병원(한양대구리병원) 백화점(롯데백화점)","초등학교(교문초,도림초) 중학교(삼육중) 고등학교(삼육고)"
A47102003,아차산어울림아파트,경기도 구리시 교문동 487-27 아차산어울림아파트,분양,개별난방,56914.089,7,299,금호건설(주),교문조합,315551182,315551183,아차산어울림.apti.co.kr,아파트,경기도 구리시 아차산로487번길 27,299,위탁관리,계단식,20100924,35896.689,0,288,0,11,26234.7532,4131010400,위탁관리,4,한국주택시설관리,위탁관리,4,(주)승학,위탁관리,3,음식물쓰레기종량제,위탁관리,12,NA,철근콘크리트구조,2250,종합계약,상주선임,GR형,부스타방식,위탁관리,15,3,457,유,155,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",5~10분이내,경의중앙선,중앙,NA,관공서(구리시청) 병원(한양대의료원),초등학교(교문초)
A47102207,"구리교문(대우,동양고속)","경기도 구리시 교문동 809-3 구리교문(대우,동양고속)",분양,개별난방,85239.12,8,680,"대우, 동양고속","대우,동양고속",315528767,315528766,구리교문.ma-um.co.kr,아파트,경기도 구리시 장자대로37번길 20,680,위탁관리,혼합식,19941026,77170.2,0,460,220,0,59979.06,4131010400,위탁관리,7,광인산업,위탁관리,5,아이원써비스,위탁관리,7,거점장비수거방식,위탁관리,12,"도포식,분무식,독이식",철근콘크리트구조,2200,단일계약,상주선임,P형,고가수조식,위탁관리,16,742,100,무,122,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소, 기타",5분이내,경의중앙선,구리역,NA,관공서(구리시청) 병원(한양대구리) 백화점(엘지) 공원(장자못호수),"초등학교(백문) 중학교(교문) 고등학교(구리,삼육)"
A47103001,하이스트빌아파트,경기도 구리시 수택동 506-9 하이스트빌아파트,분양,개별난방,25495.08,1,175,(주)테라 더 디벨로퍼,(주)테라 더 디벨로퍼,315554304,315554306, ,주상복합,경기도 구리시 검배로 55,175,위탁관리,복도식,20080425,21339.324,97,78,0,0,10070.02,4131010500,위탁관리,2,대원종합관리(주),위탁관리,2,(주)태양삼차원환경,위탁관리,2,음식물쓰레기종량제,위탁관리,12,"도포식,분무식",철근콘크리트구조,750,단일계약,위탁선임,기타,부스타방식,위탁관리,6,0,120,유,31,"관리사무소, 주민공동시설",5~10분이내,NA,NA,NA,관공서(구리시청) 병원(한양대구리병원) 백화점(GS백화점),초등학교(구리초) 중학교(인창중) 고등학교(인창고)
